skill_name,raw_rating,net_rating,name
G3CroFinImpTou,73.5,n/q,G3CROb21CroFinImpTou
G3CroFinImpWhi,91.0,91.0,G3CROb21CroFinImpWhi
G3CroFinJugMaD,84.9,84.9,G3CROb21CroFinJugMaD
G3CroFinJugMai,78.6,n/q,G3CROb21CroFinJugMai
G3CroFinJugMar,88.8,88.8,G3CROb21CroFinJugMar
G3CroFinJugPar,80.2,80.2,G3CROb21CroFinJugPar
G3CroFinJugPer,88.2,88.2,G3CROb21CroFinJugPer
G3CroFinJugStu,73.5,n/q,G3CROb21CroFinJugStu
G3CroFinJugSup,78.6,n/q,G3CROb21CroFinJugSup
G3CroFinJugSur,73.2,n/q,G3CROb21CroFinJugSur
G3CroFinJugTel,90.0,90.0,G3CROb21CroFinJugTel
G3CroFinJugThr,83.8,83.8,G3CROb21CroFinJugThr
G3CroFinJugTou,73.2,n/q,G3CROb21CroFinJugTou
G3CroFinJugWhi,90.9,90.9,G3CROb21CroFinJugWhi
G3CroFinMaDMai,87.0,87.0,G3CROb21CroFinMaDMai
G3CroFinMaDMar,87.3,87.3,G3CROb21CroFinMaDMar
G3CroFinMaDPar,86.9,86.9,G3CROb21CroFinMaDPar
G3CroFinMaDPer,69.2,n/q,G3CROb21CroFinMaDPer
G3CroFinMaDStu,84.2,84.2,G3CROb21CroFinMaDStu
G3CroFinMaDSup,87.0,87.0,G3CROb21CroFinMaDSup
G3CroFinMaDSur,83.5,83.5,G3CROb21CroFinMaDSur
G3CroFinMaDTel,78.1,n/q,G3CROb21CroFinMaDTel
G3CroFinMaDThr,79.4,n/q,G3CROb21CroFinMaDThr
G3CroFinMaDTou,83.5,83.5,G3CROb21CroFinMaDTou
G3CroFinMaDWhi,73.8,n/q,G3CROb21CroFinMaDWhi
G3CroFinMaiMar,89.7,89.7,G3CROb21CroFinMaiMar
G3CroFinMaiPar,83.5,83.5,G3CROb21CroFinMaiPar
G3CroFinMaiPer,90.1,90.1,G3CROb21CroFinMaiPer
G3CroFinMaiStu,77.6,n/q,G3CROb21CroFinMaiStu
G3CroFinMaiSup,80.1,80.1,G3CROb21CroFinMaiSup
G3CroFinMaiSur,76.9,n/q,G3CROb21CroFinMaiSur
G3CroFinMaiTel,91.8,91.8,G3CROb21CroFinMaiTel
G3CroFinMaiThr,86.0,86.0,G3CROb21CroFinMaiThr
G3CroFinMaiTou,76.9,n/q,G3CROb21CroFinMaiTou
G3CroFinMaiWhi,92.5,92.5,G3CROb21CroFinMaiWhi
G3CroFinMarPar,92.0,92.0,G3CROb21CroFinMarPar
G3CroFinMarPer,91.9,91.9,G3CROb21CroFinMarPer
G3CroFinMarStu,88.5,88.5,G3CROb21CroFinMarStu
G3CroFinMarSup,89.7,89.7,G3CROb21CroFinMarSup
G3CroFinMarSur,88.3,88.3,G3CROb21CroFinMarSur
G3CroFinMarTel,94.1,94.1,G3CROb21CroFinMarTel
G3CroFinMarThr,93.5,93.5,G3CROb21CroFinMarThr
G3CroFinMarTou,88.3,88.3,G3CROb21CroFinMarTou
G3CroFinMarWhi,95.2,95.2,G3CROb21CroFinMarWhi
G3CroFinParPer,90.4,90.4,G3CROb21CroFinParPer
G3CroFinParStu,79.5,n/q,G3CROb21CroFinParStu
G3CroFinParSup,83.5,83.5,G3CROb21CroFinParSup
G3CroFinParSur,78.9,n/q,G3CROb21CroFinParSur
G3CroFinParTel,92.6,92.6,G3CROb21CroFinParTel
G3CroFinParThr,86.0,86.0,G3CROb21CroFinParThr
G3CroFinParTou,78.9,n/q,G3CROb21CroFinParTou
G3CroFinParWhi,92.3,92.3,G3CROb21CroFinParWhi
G3CroFinPerStu,87.7,87.7,G3CROb21CroFinPerStu
G3CroFinPerSup,90.1,90.1,G3CROb21CroFinPerSup
G3CroFinPerSur,87.3,87.3,G3CROb21CroFinPerSur
G3CroFinPerTel,82.8,82.8,G3CROb21CroFinPerTel
G3CroFinPerThr,86.6,86.6,G3CROb21CroFinPerThr
G3CroFinPerTou,87.3,87.3,G3CROb21CroFinPerTou
G3CroFinPerWhi,83.5,83.5,G3CROb21CroFinPerWhi
G3CroFinStuSup,77.6,n/q,G3CROb21CroFinStuSup
G3CroFinStuSur,71.9,n/q,G3CROb21CroFinStuSur
G3CroFinStuTel,89.7,89.7,G3CROb21CroFinStuTel
G3CroFinStuThr,83.1,83.1,G3CROb21CroFinStuThr
G3CroFinStuTou,71.9,n/q,G3CROb21CroFinStuTou
G3CroFinStuWhi,90.7,90.7,G3CROb21CroFinStuWhi
G3CroFinSupSur,76.9,n/q,G3CROb21CroFinSupSur
G3CroFinSupTel,91.8,91.8,G3CROb21CroFinSupTel
G3CroFinSupThr,86.0,86.0,G3CROb21CroFinSupThr
G3CroFinSupTou,76.9,n/q,G3CROb21CroFinSupTou
G3CroFinSupWhi,92.5,92.5,G3CROb21CroFinSupWhi
G3CroFinSurTel,89.5,89.5,G3CROb21CroFinSurTel
G3CroFinSurThr,82.4,82.4,G3CROb21CroFinSurThr
G3CroFinSurTou,71.3,n/q,G3CROb21CroFinSurTou
G3CroFinSurWhi,90.5,90.5,G3CROb21CroFinSurWhi
G3CroFinTelThr,91.4,91.4,G3CROb21CroFinTelThr
G3CroFinTelTou,89.5,89.5,G3CROb21CroFinTelTou
G3CroFinTelWhi,92.3,92.3,G3CROb21CroFinTelWhi
G3CroFinThrTou,82.4,82.4,G3CROb21CroFinThrTou
G3CroFinThrWhi,89.9,89.9,G3CROb21CroFinThrWhi
G3CroFinTouWhi,90.5,90.5,G3CROb21CroFinTouWhi
G3CroGlaHinImp,71.9,n/q,G3CROb21CroGlaHinImp
G3CroGlaHinJug,71.9,n/q,G3CROb21CroGlaHinJug
G3CroGlaHinMaD,82.6,82.6,G3CROb21CroGlaHinMaD
G3CroGlaHinMai,76.3,n/q,G3CROb21CroGlaHinMai
G3CroGlaHinMar,86.8,86.8,G3CROb21CroGlaHinMar
G3CroGlaHinPar,78.1,n/q,G3CROb21CroGlaHinPar
G3CroGlaHinPer,86.5,86.5,G3CROb21CroGlaHinPer
G3CroGlaHinStu,71.2,n/q,G3CROb21CroGlaHinStu
G3CroGlaHinSup,76.3,n/q,G3CROb21CroGlaHinSup
G3CroGlaHinSur,70.7,n/q,G3CROb21CroGlaHinSur
G3CroGlaHinTel,88.0,88.0,G3CROb21CroGlaHinTel
G3CroGlaHinThr,81.5,81.5,G3CROb21CroGlaHinThr
G3CroGlaHinTou,70.7,n/q,G3CROb21CroGlaHinTou
G3CroGlaHinWhi,89.9,89.9,G3CROb21CroGlaHinWhi
G3CroGlaImpJug,50.1,n/q,G3CROb21CroGlaImpJug
G3CroGlaImpMaD,63.1,n/q,G3CROb21CroGlaImpMaD
G3CroGlaImpMai,52.0,n/q,G3CROb21CroGlaImpMai
G3CroGlaImpMar,59.6,n/q,G3CROb21CroGlaImpMar
G3CroGlaImpPar,55.5,n/q,G3CROb21CroGlaImpPar
G3CroGlaImpPer,65.4,n/q,G3CROb21CroGlaImpPer
G3CroGlaImpSup,52.0,n/q,G3CROb21CroGlaImpSup
G3CroGlaImpSur,50.2,n/q,G3CROb21CroGlaImpSur
G3CroGlaImpTel,62.5,n/q,G3CROb21CroGlaImpTel
G3CroGlaImpThr,59.8,n/q,G3CROb21CroGlaImpThr
G3CroGlaImpTou,50.2,n/q,G3CROb21CroGlaImpTou
G3CroGlaImpWhi,76.9,n/q,G3CROb21CroGlaImpWhi
G3CroGlaJugMaD,63.1,n/q,G3CROb21CroGlaJugMaD
G3CroGlaJugMai,52.0,n/q,G3CROb21CroGlaJugMai
G3CroGlaJugMar,59.6,n/q,G3CROb21CroGlaJugMar
G3CroGlaJugPar,55.3,n/q,G3CROb21CroGlaJugPar
G3CroGlaJugPer,65.4,n/q,G3CROb21CroGlaJugPer
G3CroGlaJugStu,50.2,n/q,G3CROb21CroGlaJugStu
G3CroGlaJugSup,52.0,n/q,G3CROb21CroGlaJugSup
G3CroGlaJugSur,50.2,n/q,G3CROb21CroGlaJugSur
G3CroGlaJugTel,62.5,n/q,G3CROb21CroGlaJugTel
G3CroGlaJugThr,59.8,n/q,G3CROb21CroGlaJugThr
G3CroGlaJugTou,50.2,n/q,G3CROb21CroGlaJugTou
G3CroGlaJugWhi,76.9,n/q,G3CROb21CroGlaJugWhi
G3CroGlaMaDMai,69.5,n/q,G3CROb21CroGlaMaDMai
G3CroGlaMaDMar,81.1,81.1,G3CROb21CroGlaMaDMar
G3CroGlaMaDPar,71.1,n/q,G3CROb21CroGlaMaDPar
G3CroGlaMaDPer,79.2,n/q,G3CROb21CroGlaMaDPer
G3CroGlaMaDStu,63.0,n/q,G3CROb21CroGlaMaDStu
G3CroGlaMaDSup,69.5,n/q,G3CROb21CroGlaMaDSup
G3CroGlaMaDSur,62.9,n/q,G3CROb21CroGlaMaDSur
G3CroGlaMaDTel,83.1,83.1,G3CROb21CroGlaMaDTel
G3CroGlaMaDThr,74.1,n/q,G3CROb21CroGlaMaDThr
G3CroGlaMaDTou,62.9,n/q,G3CROb21CroGlaMaDTou
G3CroGlaMaDWhi,85.2,85.2,G3CROb21CroGlaMaDWhi
G3CroGlaMaiMar,62.9,n/q,G3CROb21CroGlaMaiMar
G3CroGlaMaiPar,58.0,n/q,G3CROb21CroGlaMaiPar
G3CroGlaMaiPer,71.3,n/q,G3CROb21CroGlaMaiPer
G3CroGlaMaiStu,52.1,n/q,G3CROb21CroGlaMaiStu
G3CroGlaMaiSup,54.3,n/q,G3CROb21CroGlaMaiSup
G3CroGlaMaiSur,52.1,n/q,G3CROb21CroGlaMaiSur
G3CroGlaMaiTel,68.0,n/q,G3CROb21CroGlaMaiTel
G3CroGlaMaiThr,65.1,n/q,G3CROb21CroGlaMaiThr
G3CroGlaMaiTou,52.1,n/q,G3CROb21CroGlaMaiTou
G3CroGlaMaiWhi,80.7,80.7,G3CROb21CroGlaMaiWhi
G3CroGlaMarPar,73.0,n/q,G3CROb21CroGlaMarPar
G3CroGlaMarPer,83.0,83.0,G3CROb21CroGlaMarPer
G3CroGlaMarStu,59.4,n/q,G3CROb21CroGlaMarStu
G3CroGlaMarSup,62.9,n/q,G3CROb21CroGlaMarSup
G3CroGlaMarSur,59.4,n/q,G3CROb21CroGlaMarSur
G3CroGlaMarTel,80.2,80.2,G3CROb21CroGlaMarTel
G3CroGlaMarThr,79.1,n/q,G3CROb21CroGlaMarThr
G3CroGlaMarTou,59.4,n/q,G3CROb21CroGlaMarTou
G3CroGlaMarWhi,89.7,89.7,G3CROb21CroGlaMarWhi
G3CroGlaParPer,74.0,n/q,G3CROb21CroGlaParPer
G3CroGlaParStu,55.3,n/q,G3CROb21CroGlaParStu
G3CroGlaParSup,58.0,n/q,G3CROb21CroGlaParSup
G3CroGlaParSur,55.4,n/q,G3CROb21CroGlaParSur
G3CroGlaParTel,74.8,n/q,G3CROb21CroGlaParTel
G3CroGlaParThr,69.0,n/q,G3CROb21CroGlaParThr
G3CroGlaParTou,55.4,n/q,G3CROb21CroGlaParTou
G3CroGlaParWhi,81.6,81.6,G3CROb21CroGlaParWhi
G3CroGlaPerStu,65.1,n/q,G3CROb21CroGlaPerStu
G3CroGlaPerSup,71.3,n/q,G3CROb21CroGlaPerSup
G3CroGlaPerSur,64.9,n/q,G3CROb21CroGlaPerSur
G3CroGlaPerTel,83.6,83.6,G3CROb21CroGlaPerTel
G3CroGlaPerThr,77.7,n/q,G3CROb21CroGlaPerThr
G3CroGlaPerTou,64.9,n/q,G3CROb21CroGlaPerTou
G3CroGlaPerWhi,88.8,88.8,G3CROb21CroGlaPerWhi
G3CroGlaStuSup,52.1,n/q,G3CROb21CroGlaStuSup
G3CroGlaStuSur,50.3,n/q,G3CROb21CroGlaStuSur
G3CroGlaStuTel,62.4,n/q,G3CROb21CroGlaStuTel
G3CroGlaStuThr,59.4,n/q,G3CROb21CroGlaStuThr
G3CroGlaStuTou,50.3,n/q,G3CROb21CroGlaStuTou
G3CroGlaStuWhi,76.3,n/q,G3CROb21CroGlaStuWhi
G3CroGlaSupSur,52.1,n/q,G3CROb21CroGlaSupSur
G3CroGlaSupTel,68.0,n/q,G3CROb21CroGlaSupTel
G3CroGlaSupThr,65.1,n/q,G3CROb21CroGlaSupThr
G3CroGlaSupTou,52.1,n/q,G3CROb21CroGlaSupTou
G3CroGlaSupWhi,80.7,80.7,G3CROb21CroGlaSupWhi
G3CroGlaSurTel,62.3,n/q,G3CROb21CroGlaSurTel
G3CroGlaSurThr,59.4,n/q,G3CROb21CroGlaSurThr
G3CroGlaSurTou,50.3,n/q,G3CROb21CroGlaSurTou
G3CroGlaSurWhi,76.1,n/q,G3CROb21CroGlaSurWhi
G3CroGlaTelThr,80.6,80.6,G3CROb21CroGlaTelThr
G3CroGlaTelTou,62.3,n/q,G3CROb21CroGlaTelTou
G3CroGlaTelWhi,91.0,91.0,G3CROb21CroGlaTelWhi
G3CroGlaThrTou,59.4,n/q,G3CROb21CroGlaThrTou
G3CroGlaThrWhi,84.2,84.2,G3CROb21CroGlaThrWhi
G3CroGlaTouWhi,76.1,n/q,G3CROb21CroGlaTouWhi
G3CroHinImpJug,72.1,n/q,G3CROb21CroHinImpJug
G3CroHinImpMaD,84.5,84.5,G3CROb21CroHinImpMaD
G3CroHinImpMai,76.7,n/q,G3CROb21CroHinImpMai
G3CroHinImpMar,87.7,87.7,G3CROb21CroHinImpMar
G3CroHinImpPar,78.8,n/q,G3CROb21CroHinImpPar
G3CroHinImpPer,87.6,87.6,G3CROb21CroHinImpPer
G3CroHinImpSup,76.7,n/q,G3CROb21CroHinImpSup
G3CroHinImpSur,71.3,n/q,G3CROb21CroHinImpSur
G3CroHinImpTel,88.8,88.8,G3CROb21CroHinImpTel
G3CroHinImpThr,83.2,83.2,G3CROb21CroHinImpThr
G3CroHinImpTou,71.3,n/q,G3CROb21CroHinImpTou
G3CroHinImpWhi,90.4,90.4,G3CROb21CroHinImpWhi
G3CroHinJugMaD,83.9,83.9,G3CROb21CroHinJugMaD
G3CroHinJugMai,76.7,n/q,G3CROb21CroHinJugMai
G3CroHinJugMar,87.5,87.5,G3CROb21CroHinJugMar
G3CroHinJugPar,78.7,n/q,G3CROb21CroHinJugPar
G3CroHinJugPer,87.3,87.3,G3CROb21CroHinJugPer
G3CroHinJugStu,71.2,n/q,G3CROb21CroHinJugStu
G3CroHinJugSup,76.7,n/q,G3CROb21CroHinJugSup
G3CroHinJugSur,70.9,n/q,G3CROb21CroHinJugSur
G3CroHinJugTel,88.6,88.6,G3CROb21CroHinJugTel
G3CroHinJugThr,82.8,82.8,G3CROb21CroHinJugThr
G3CroHinJugTou,70.9,n/q,G3CROb21CroHinJugTou
G3CroHinJugWhi,90.2,90.2,G3CROb21CroHinJugWhi
G3CroHinMaDMai,86.1,86.1,G3CROb21CroHinMaDMai
G3CroHinMaDMar,86.1,86.1,G3CROb21CroHinMaDMar
G3CroHinMaDPar,86.2,86.2,G3CROb21CroHinMaDPar
G3CroHinMaDPer,68.1,n/q,G3CROb21CroHinMaDPer
G3CroHinMaDStu,83.0,83.0,G3CROb21CroHinMaDStu
G3CroHinMaDSup,86.1,86.1,G3CROb21CroHinMaDSup
G3CroHinMaDSur,82.3,82.3,G3CROb21CroHinMaDSur
G3CroHinMaDTel,75.9,n/q,G3CROb21CroHinMaDTel
G3CroHinMaDThr,78.4,n/q,G3CROb21CroHinMaDThr
G3CroHinMaDTou,82.3,82.3,G3CROb21CroHinMaDTou
G3CroHinMaDWhi,72.8,n/q,G3CROb21CroHinMaDWhi
G3CroHinMaiMar,88.3,88.3,G3CROb21CroHinMaiMar
G3CroHinMaiPar,82.0,82.0,G3CROb21CroHinMaiPar
G3CroHinMaiPer,89.2,89.2,G3CROb21CroHinMaiPer
G3CroHinMaiStu,75.4,n/q,G3CROb21CroHinMaiStu
G3CroHinMaiSup,77.7,n/q,G3CROb21CroHinMaiSup
G3CroHinMaiSur,74.6,n/q,G3CROb21CroHinMaiSur
G3CroHinMaiTel,90.6,90.6,G3CROb21CroHinMaiTel
G3CroHinMaiThr,84.7,84.7,G3CROb21CroHinMaiThr
G3CroHinMaiTou,74.6,n/q,G3CROb21CroHinMaiTou
G3CroHinMaiWhi,92.1,92.1,G3CROb21CroHinMaiWhi
G3CroHinMarPar,91.1,91.1,G3CROb21CroHinMarPar
G3CroHinMarPer,90.8,90.8,G3CROb21CroHinMarPer
G3CroHinMarStu,87.2,87.2,G3CROb21CroHinMarStu
G3CroHinMarSup,88.3,88.3,G3CROb21CroHinMarSup
G3CroHinMarSur,86.7,86.7,G3CROb21CroHinMarSur
G3CroHinMarTel,92.8,92.8,G3CROb21CroHinMarTel
G3CroHinMarThr,92.9,92.9,G3CROb21CroHinMarThr
G3CroHinMarTou,86.7,86.7,G3CROb21CroHinMarTou
G3CroHinMarWhi,94.6,94.6,G3CROb21CroHinMarWhi
G3CroHinParPer,89.6,89.6,G3CROb21CroHinParPer
G3CroHinParStu,77.7,n/q,G3CROb21CroHinParStu
G3CroHinParSup,82.0,82.0,G3CROb21CroHinParSup
G3CroHinParSur,77.1,n/q,G3CROb21CroHinParSur
G3CroHinParTel,91.9,91.9,G3CROb21CroHinParTel
G3CroHinParThr,85.0,85.0,G3CROb21CroHinParThr
G3CroHinParTou,77.1,n/q,G3CROb21CroHinParTou
G3CroHinParWhi,92.0,92.0,G3CROb21CroHinParWhi
G3CroHinPerStu,86.8,86.8,G3CROb21CroHinPerStu
G3CroHinPerSup,89.2,89.2,G3CROb21CroHinPerSup
G3CroHinPerSur,86.3,86.3,G3CROb21CroHinPerSur
G3CroHinPerTel,80.2,80.2,G3CROb21CroHinPerTel
G3CroHinPerThr,85.6,85.6,G3CROb21CroHinPerThr
G3CroHinPerTou,86.3,86.3,G3CROb21CroHinPerTou
G3CroHinPerWhi,82.0,82.0,G3CROb21CroHinPerWhi
G3CroHinStuSup,75.4,n/q,G3CROb21CroHinStuSup
G3CroHinStuSur,69.6,n/q,G3CROb21CroHinStuSur
G3CroHinStuTel,88.2,88.2,G3CROb21CroHinStuTel
G3CroHinStuThr,81.9,81.9,G3CROb21CroHinStuThr
G3CroHinStuTou,69.6,n/q,G3CROb21CroHinStuTou
G3CroHinStuWhi,90.0,90.0,G3CROb21CroHinStuWhi
G3CroHinSupSur,74.6,n/q,G3CROb21CroHinSupSur
G3CroHinSupTel,90.6,90.6,G3CROb21CroHinSupTel
G3CroHinSupThr,84.7,84.7,G3CROb21CroHinSupThr
G3CroHinSupTou,74.6,n/q,G3CROb21CroHinSupTou
G3CroHinSupWhi,92.1,92.1,G3CROb21CroHinSupWhi
G3CroHinSurTel,87.9,87.9,G3CROb21CroHinSurTel
G3CroHinSurThr,81.2,81.2,G3CROb21CroHinSurThr
G3CroHinSurTou,69.0,n/q,G3CROb21CroHinSurTou
G3CroHinSurWhi,89.8,89.8,G3CROb21CroHinSurWhi
G3CroHinTelThr,90.5,90.5,G3CROb21CroHinTelThr
G3CroHinTelTou,87.9,87.9,G3CROb21CroHinTelTou
G3CroHinTelWhi,91.0,91.0,G3CROb21CroHinTelWhi
G3CroHinThrTou,81.2,81.2,G3CROb21CroHinThrTou
G3CroHinThrWhi,89.3,89.3,G3CROb21CroHinThrWhi
G3CroHinTouWhi,89.8,89.8,G3CROb21CroHinTouWhi
G3CroImpJugMaD,63.1,n/q,G3CROb21CroImpJugMaD
G3CroImpJugMai,52.0,n/q,G3CROb21CroImpJugMai
G3CroImpJugMar,59.7,n/q,G3CROb21CroImpJugMar
G3CroImpJugPar,55.4,n/q,G3CROb21CroImpJugPar
G3CroImpJugPer,65.4,n/q,G3CROb21CroImpJugPer
G3CroImpJugSup,52.0,n/q,G3CROb21CroImpJugSup
G3CroImpJugSur,50.2,n/q,G3CROb21CroImpJugSur
G3CroImpJugTel,62.5,n/q,G3CROb21CroImpJugTel
G3CroImpJugThr,59.8,n/q,G3CROb21CroImpJugThr
G3CroImpJugTou,50.2,n/q,G3CROb21CroImpJugTou
G3CroImpJugWhi,76.9,n/q,G3CROb21CroImpJugWhi
G3CroImpMaDMai,70.1,n/q,G3CROb21CroImpMaDMai
G3CroImpMaDMar,83.1,83.1,G3CROb21CroImpMaDMar
G3CroImpMaDPar,72.6,n/q,G3CROb21CroImpMaDPar
G3CroImpMaDPer,81.9,81.9,G3CROb21CroImpMaDPer
G3CroImpMaDSup,70.1,n/q,G3CROb21CroImpMaDSup
G3CroImpMaDSur,63.0,n/q,G3CROb21CroImpMaDSur
G3CroImpMaDTel,85.0,85.0,G3CROb21CroImpMaDTel
G3CroImpMaDThr,77.0,n/q,G3CROb21CroImpMaDThr
G3CroImpMaDTou,63.0,n/q,G3CROb21CroImpMaDTou
G3CroImpMaDWhi,86.4,86.4,G3CROb21CroImpMaDWhi
G3CroImpMaiMar,63.0,n/q,G3CROb21CroImpMaiMar
G3CroImpMaiPar,58.2,n/q,G3CROb21CroImpMaiPar
G3CroImpMaiPer,72.0,n/q,G3CROb21CroImpMaiPer
G3CroImpMaiSup,54.3,n/q,G3CROb21CroImpMaiSup
G3CroImpMaiSur,52.1,n/q,G3CROb21CroImpMaiSur
G3CroImpMaiTel,68.5,n/q,G3CROb21CroImpMaiTel
G3CroImpMaiThr,65.3,n/q,G3CROb21CroImpMaiThr
G3CroImpMaiTou,52.1,n/q,G3CROb21CroImpMaiTou
G3CroImpMaiWhi,80.9,80.9,G3CROb21CroImpMaiWhi
G3CroImpMarPar,74.0,n/q,G3CROb21CroImpMarPar
G3CroImpMarPer,84.6,84.6,G3CROb21CroImpMarPer
G3CroImpMarSup,63.0,n/q,G3CROb21CroImpMarSup
G3CroImpMarSur,59.4,n/q,G3CROb21CroImpMarSur
G3CroImpMarTel,82.3,82.3,G3CROb21CroImpMarTel
G3CroImpMarThr,80.6,80.6,G3CROb21CroImpMarThr
G3CroImpMarTou,59.4,n/q,G3CROb21CroImpMarTou
G3CroImpMarWhi,90.1,90.1,G3CROb21CroImpMarWhi
G3CroImpParPer,75.3,n/q,G3CROb21CroImpParPer
G3CroImpParSup,58.2,n/q,G3CROb21CroImpParSup
G3CroImpParSur,55.4,n/q,G3CROb21CroImpParSur
G3CroImpParTel,75.9,n/q,G3CROb21CroImpParTel
G3CroImpParThr,69.6,n/q,G3CROb21CroImpParThr
G3CroImpParTou,55.4,n/q,G3CROb21CroImpParTou
G3CroImpParWhi,82.0,82.0,G3CROb21CroImpParWhi
G3CroImpPerSup,72.0,n/q,G3CROb21CroImpPerSup
G3CroImpPerSur,65.1,n/q,G3CROb21CroImpPerSur
G3CroImpPerTel,85.3,85.3,G3CROb21CroImpPerTel
G3CroImpPerThr,80.2,80.2,G3CROb21CroImpPerThr
G3CroImpPerTou,65.1,n/q,G3CROb21CroImpPerTou
G3CroImpPerWhi,89.5,89.5,G3CROb21CroImpPerWhi
G3CroImpSupSur,52.1,n/q,G3CROb21CroImpSupSur
G3CroImpSupTel,68.5,n/q,G3CROb21CroImpSupTel
G3CroImpSupThr,65.3,n/q,G3CROb21CroImpSupThr
G3CroImpSupTou,52.1,n/q,G3CROb21CroImpSupTou
G3CroImpSupWhi,80.9,80.9,G3CROb21CroImpSupWhi
G3CroImpSurTel,62.4,n/q,G3CROb21CroImpSurTel
G3CroImpSurThr,59.4,n/q,G3CROb21CroImpSurThr
G3CroImpSurTou,50.4,n/q,G3CROb21CroImpSurTou
G3CroImpSurWhi,76.4,n/q,G3CROb21CroImpSurWhi
G3CroImpTelThr,82.4,82.4,G3CROb21CroImpTelThr
G3CroImpTelTou,62.4,n/q,G3CROb21CroImpTelTou
G3CroImpTelWhi,91.4,91.4,G3CROb21CroImpTelWhi
G3CroImpThrTou,59.4,n/q,G3CROb21CroImpThrTou
G3CroImpThrWhi,85.2,85.2,G3CROb21CroImpThrWhi
G3CroImpTouWhi,76.4,n/q,G3CROb21CroImpTouWhi
G3CroJugMaDMai,70.1,n/q,G3CROb21CroJugMaDMai
G3CroJugMaDMar,82.5,82.5,G3CROb21CroJugMaDMar
G3CroJugMaDPar,72.3,n/q,G3CROb21CroJugMaDPar
G3CroJugMaDPer,80.9,80.9,G3CROb21CroJugMaDPer
G3CroJugMaDStu,63.0,n/q,G3CROb21CroJugMaDStu
G3CroJugMaDSup,70.1,n/q,G3CROb21CroJugMaDSup
G3CroJugMaDSur,63.0,n/q,G3CROb21CroJugMaDSur
G3CroJugMaDTel,84.3,84.3,G3CROb21CroJugMaDTel
G3CroJugMaDThr,75.8,n/q,G3CROb21CroJugMaDThr
G3CroJugMaDTou,63.0,n/q,G3CROb21CroJugMaDTou
G3CroJugMaDWhi,86.0,86.0,G3CROb21CroJugMaDWhi
G3CroJugMaiMar,63.0,n/q,G3CROb21CroJugMaiMar
G3CroJugMaiPar,58.1,n/q,G3CROb21CroJugMaiPar
G3CroJugMaiPer,72.1,n/q,G3CROb21CroJugMaiPer
G3CroJugMaiStu,52.1,n/q,G3CROb21CroJugMaiStu
G3CroJugMaiSup,54.2,n/q,G3CROb21CroJugMaiSup
G3CroJugMaiSur,52.1,n/q,G3CROb21CroJugMaiSur
G3CroJugMaiTel,68.5,n/q,G3CROb21CroJugMaiTel
G3CroJugMaiThr,65.2,n/q,G3CROb21CroJugMaiThr
G3CroJugMaiTou,52.1,n/q,G3CROb21CroJugMaiTou
G3CroJugMaiWhi,80.9,80.9,G3CROb21CroJugMaiWhi
G3CroJugMarPar,74.0,n/q,G3CROb21CroJugMarPar
G3CroJugMarPer,84.2,84.2,G3CROb21CroJugMarPer
G3CroJugMarStu,59.4,n/q,G3CROb21CroJugMarStu
G3CroJugMarSup,63.0,n/q,G3CROb21CroJugMarSup
G3CroJugMarSur,59.4,n/q,G3CROb21CroJugMarSur
G3CroJugMarTel,81.7,81.7,G3CROb21CroJugMarTel
G3CroJugMarThr,80.2,80.2,G3CROb21CroJugMarThr
G3CroJugMarTou,59.4,n/q,G3CROb21CroJugMarTou
G3CroJugMarWhi,90.1,90.1,G3CROb21CroJugMarWhi
G3CroJugParPer,75.1,n/q,G3CROb21CroJugParPer
G3CroJugParStu,55.3,n/q,G3CROb21CroJugParStu
G3CroJugParSup,58.1,n/q,G3CROb21CroJugParSup
G3CroJugParSur,55.4,n/q,G3CROb21CroJugParSur
G3CroJugParTel,75.8,n/q,G3CROb21CroJugParTel
G3CroJugParThr,69.5,n/q,G3CROb21CroJugParThr
G3CroJugParTou,55.4,n/q,G3CROb21CroJugParTou
G3CroJugParWhi,81.9,81.9,G3CROb21CroJugParWhi
G3CroJugPerStu,65.1,n/q,G3CROb21CroJugPerStu
G3CroJugPerSup,72.1,n/q,G3CROb21CroJugPerSup
G3CroJugPerSur,65.0,n/q,G3CROb21CroJugPerSur
G3CroJugPerTel,84.7,84.7,G3CROb21CroJugPerTel
G3CroJugPerThr,79.5,n/q,G3CROb21CroJugPerThr
G3CroJugPerTou,65.0,n/q,G3CROb21CroJugPerTou
G3CroJugPerWhi,89.3,89.3,G3CROb21CroJugPerWhi
G3CroJugStuSup,52.1,n/q,G3CROb21CroJugStuSup
G3CroJugStuSur,50.3,n/q,G3CROb21CroJugStuSur
G3CroJugStuTel,62.4,n/q,G3CROb21CroJugStuTel
G3CroJugStuThr,59.4,n/q,G3CROb21CroJugStuThr
G3CroJugStuTou,50.3,n/q,G3CROb21CroJugStuTou
G3CroJugStuWhi,76.4,n/q,G3CROb21CroJugStuWhi
G3CroJugSupSur,52.1,n/q,G3CROb21CroJugSupSur
G3CroJugSupTel,68.5,n/q,G3CROb21CroJugSupTel
G3CroJugSupThr,65.2,n/q,G3CROb21CroJugSupThr
G3CroJugSupTou,52.1,n/q,G3CROb21CroJugSupTou
G3CroJugSupWhi,80.9,80.9,G3CROb21CroJugSupWhi
G3CroJugSurTel,62.3,n/q,G3CROb21CroJugSurTel
