skill_name,raw_rating,net_rating,name
G4AxeDCrEWaSup,66.1,n/q,G4AXEa11AxeDCrEWaSup
G4AxeDCrEWaSur,62.4,n/q,G4AXEa11AxeDCrEWaSur
G4AxeDCrEWaTel,82.5,82.5,G4AXEa11AxeDCrEWaTel
G4AxeDCrEWaThr,83.5,83.5,G4AXEa11AxeDCrEWaThr
G4AxeDCrEWaTou,62.4,n/q,G4AXEa11AxeDCrEWaTou
G4AxeDCrEWaWhi,91.8,91.8,G4AXEa11AxeDCrEWaWhi
G4AxeDCrEagFaH,67.1,n/q,G4AXEa11AxeDCrEagFaH
G4AxeDCrEagFaL,53.8,n/q,G4AXEa11AxeDCrEagFaL
G4AxeDCrEagFin,61.3,n/q,G4AXEa11AxeDCrEagFin
G4AxeDCrEagGla,66.8,n/q,G4AXEa11AxeDCrEagGla
G4AxeDCrEagHin,59.9,n/q,G4AXEa11AxeDCrEagHin
G4AxeDCrEagImp,69.1,n/q,G4AXEa11AxeDCrEagImp
G4AxeDCrEagJug,67.7,n/q,G4AXEa11AxeDCrEagJug
G4AxeDCrEagMaD,57.8,n/q,G4AXEa11AxeDCrEagMaD
G4AxeDCrEagMai,59.3,n/q,G4AXEa11AxeDCrEagMai
G4AxeDCrEagPar,62.5,n/q,G4AXEa11AxeDCrEagPar
G4AxeDCrEagPer,58.1,n/q,G4AXEa11AxeDCrEagPer
G4AxeDCrEagStu,67.6,n/q,G4AXEa11AxeDCrEagStu
G4AxeDCrEagSup,59.3,n/q,G4AXEa11AxeDCrEagSup
G4AxeDCrEagSur,67.6,n/q,G4AXEa11AxeDCrEagSur
G4AxeDCrEagTel,55.9,n/q,G4AXEa11AxeDCrEagTel
G4AxeDCrEagThr,73.4,n/q,G4AXEa11AxeDCrEagThr
G4AxeDCrEagTou,67.6,n/q,G4AXEa11AxeDCrEagTou
G4AxeDCrEagWhi,63.0,n/q,G4AXEa11AxeDCrEagWhi
G4AxeDCrFaHFaL,60.7,n/q,G4AXEa11AxeDCrFaHFaL
G4AxeDCrFaHFin,86.9,86.9,G4AXEa11AxeDCrFaHFin
G4AxeDCrFaHGla,58.0,n/q,G4AXEa11AxeDCrFaHGla
G4AxeDCrFaHHin,85.3,85.3,G4AXEa11AxeDCrFaHHin
G4AxeDCrFaHImp,58.1,n/q,G4AXEa11AxeDCrFaHImp
G4AxeDCrFaHJug,58.2,n/q,G4AXEa11AxeDCrFaHJug
G4AxeDCrFaHMaD,80.7,80.7,G4AXEa11AxeDCrFaHMaD
G4AxeDCrFaHMai,61.2,n/q,G4AXEa11AxeDCrFaHMai
G4AxeDCrFaHPar,67.4,n/q,G4AXEa11AxeDCrFaHPar
G4AxeDCrFaHPer,80.8,80.8,G4AXEa11AxeDCrFaHPer
G4AxeDCrFaHStu,58.2,n/q,G4AXEa11AxeDCrFaHStu
G4AxeDCrFaHSup,61.2,n/q,G4AXEa11AxeDCrFaHSup
G4AxeDCrFaHTel,77.5,n/q,G4AXEa11AxeDCrFaHTel
G4AxeDCrFaHThr,78.2,n/q,G4AXEa11AxeDCrFaHThr
G4AxeDCrFaHTou,58.2,n/q,G4AXEa11AxeDCrFaHTou
G4AxeDCrFaHWhi,88.5,88.5,G4AXEa11AxeDCrFaHWhi
G4AxeDCrFaLFin,81.4,81.4,G4AXEa11AxeDCrFaLFin
G4AxeDCrFaLGla,60.6,n/q,G4AXEa11AxeDCrFaLGla
G4AxeDCrFaLHin,77.9,n/q,G4AXEa11AxeDCrFaLHin
G4AxeDCrFaLImp,61.1,n/q,G4AXEa11AxeDCrFaLImp
G4AxeDCrFaLJug,60.8,n/q,G4AXEa11AxeDCrFaLJug
G4AxeDCrFaLMaD,67.7,n/q,G4AXEa11AxeDCrFaLMaD
G4AxeDCrFaLMai,63.4,n/q,G4AXEa11AxeDCrFaLMai
G4AxeDCrFaLPar,74.6,n/q,G4AXEa11AxeDCrFaLPar
G4AxeDCrFaLPer,67.8,n/q,G4AXEa11AxeDCrFaLPer
G4AxeDCrFaLStu,60.8,n/q,G4AXEa11AxeDCrFaLStu
G4AxeDCrFaLSur,60.7,n/q,G4AXEa11AxeDCrFaLSur
G4AxeDCrFaLTel,61.4,n/q,G4AXEa11AxeDCrFaLTel
G4AxeDCrFaLThr,81.3,81.3,G4AXEa11AxeDCrFaLThr
G4AxeDCrFaLTou,60.7,n/q,G4AXEa11AxeDCrFaLTou
G4AxeDCrFaLWhi,84.7,84.7,G4AXEa11AxeDCrFaLWhi
G4AxeDCrFinGla,86.9,86.9,G4AXEa11AxeDCrFinGla
G4AxeDCrFinHin,67.3,n/q,G4AXEa11AxeDCrFinHin
G4AxeDCrFinImp,88.6,88.6,G4AXEa11AxeDCrFinImp
G4AxeDCrFinJug,87.7,87.7,G4AXEa11AxeDCrFinJug
G4AxeDCrFinMaD,63.4,n/q,G4AXEa11AxeDCrFinMaD
G4AxeDCrFinMai,85.9,85.9,G4AXEa11AxeDCrFinMai
G4AxeDCrFinPar,84.5,84.5,G4AXEa11AxeDCrFinPar
G4AxeDCrFinPer,66.1,n/q,G4AXEa11AxeDCrFinPer
G4AxeDCrFinStu,87.6,87.6,G4AXEa11AxeDCrFinStu
G4AxeDCrFinSup,85.9,85.9,G4AXEa11AxeDCrFinSup
G4AxeDCrFinSur,87.3,87.3,G4AXEa11AxeDCrFinSur
G4AxeDCrFinTel,67.0,n/q,G4AXEa11AxeDCrFinTel
G4AxeDCrFinThr,88.0,88.0,G4AXEa11AxeDCrFinThr
G4AxeDCrFinTou,87.3,87.3,G4AXEa11AxeDCrFinTou
G4AxeDCrFinWhi,69.0,n/q,G4AXEa11AxeDCrFinWhi
G4AxeDCrGlaHin,85.3,85.3,G4AXEa11AxeDCrGlaHin
G4AxeDCrGlaImp,59.3,n/q,G4AXEa11AxeDCrGlaImp
G4AxeDCrGlaJug,58.0,n/q,G4AXEa11AxeDCrGlaJug
G4AxeDCrGlaMaD,80.5,80.5,G4AXEa11AxeDCrGlaMaD
G4AxeDCrGlaMai,61.0,n/q,G4AXEa11AxeDCrGlaMai
G4AxeDCrGlaPar,67.3,n/q,G4AXEa11AxeDCrGlaPar
G4AxeDCrGlaPer,80.6,80.6,G4AXEa11AxeDCrGlaPer
G4AxeDCrGlaStu,58.0,n/q,G4AXEa11AxeDCrGlaStu
G4AxeDCrGlaSup,61.0,n/q,G4AXEa11AxeDCrGlaSup
G4AxeDCrGlaSur,58.1,n/q,G4AXEa11AxeDCrGlaSur
G4AxeDCrGlaTel,77.1,n/q,G4AXEa11AxeDCrGlaTel
G4AxeDCrGlaThr,77.9,n/q,G4AXEa11AxeDCrGlaThr
G4AxeDCrGlaTou,58.1,n/q,G4AXEa11AxeDCrGlaTou
G4AxeDCrGlaWhi,88.5,88.5,G4AXEa11AxeDCrGlaWhi
G4AxeDCrHinImp,87.2,87.2,G4AXEa11AxeDCrHinImp
G4AxeDCrHinJug,86.1,86.1,G4AXEa11AxeDCrHinJug
G4AxeDCrHinMaD,62.3,n/q,G4AXEa11AxeDCrHinMaD
G4AxeDCrHinMai,83.3,83.3,G4AXEa11AxeDCrHinMai
G4AxeDCrHinPar,82.2,82.2,G4AXEa11AxeDCrHinPar
G4AxeDCrHinPer,64.7,n/q,G4AXEa11AxeDCrHinPer
G4AxeDCrHinStu,86.0,86.0,G4AXEa11AxeDCrHinStu
G4AxeDCrHinSup,83.3,83.3,G4AXEa11AxeDCrHinSup
G4AxeDCrHinSur,85.7,85.7,G4AXEa11AxeDCrHinSur
G4AxeDCrHinTel,66.1,n/q,G4AXEa11AxeDCrHinTel
G4AxeDCrHinThr,86.7,86.7,G4AXEa11AxeDCrHinThr
G4AxeDCrHinTou,85.7,85.7,G4AXEa11AxeDCrHinTou
G4AxeDCrHinWhi,68.1,n/q,G4AXEa11AxeDCrHinWhi
G4AxeDCrImpJug,59.0,n/q,G4AXEa11AxeDCrImpJug
G4AxeDCrImpMaD,81.3,81.3,G4AXEa11AxeDCrImpMaD
G4AxeDCrImpMai,62.3,n/q,G4AXEa11AxeDCrImpMai
G4AxeDCrImpPar,70.4,n/q,G4AXEa11AxeDCrImpPar
G4AxeDCrImpPer,81.4,81.4,G4AXEa11AxeDCrImpPer
G4AxeDCrImpSup,62.3,n/q,G4AXEa11AxeDCrImpSup
G4AxeDCrImpSur,58.0,n/q,G4AXEa11AxeDCrImpSur
G4AxeDCrImpTel,78.0,n/q,G4AXEa11AxeDCrImpTel
G4AxeDCrImpThr,78.2,n/q,G4AXEa11AxeDCrImpThr
G4AxeDCrImpTou,58.0,n/q,G4AXEa11AxeDCrImpTou
G4AxeDCrImpWhi,89.9,89.9,G4AXEa11AxeDCrImpWhi
G4AxeDCrJugMaD,81.1,81.1,G4AXEa11AxeDCrJugMaD
G4AxeDCrJugMai,61.2,n/q,G4AXEa11AxeDCrJugMai
G4AxeDCrJugPar,68.5,n/q,G4AXEa11AxeDCrJugPar
G4AxeDCrJugPer,81.2,81.2,G4AXEa11AxeDCrJugPer
G4AxeDCrJugStu,58.1,n/q,G4AXEa11AxeDCrJugStu
G4AxeDCrJugSup,61.2,n/q,G4AXEa11AxeDCrJugSup
G4AxeDCrJugSur,58.1,n/q,G4AXEa11AxeDCrJugSur
G4AxeDCrJugTel,77.8,n/q,G4AXEa11AxeDCrJugTel
G4AxeDCrJugThr,78.2,n/q,G4AXEa11AxeDCrJugThr
G4AxeDCrJugTou,58.1,n/q,G4AXEa11AxeDCrJugTou
G4AxeDCrJugWhi,89.2,89.2,G4AXEa11AxeDCrJugWhi
G4AxeDCrMaDMai,74.0,n/q,G4AXEa11AxeDCrMaDMai
G4AxeDCrMaDPar,71.4,n/q,G4AXEa11AxeDCrMaDPar
G4AxeDCrMaDPer,59.8,n/q,G4AXEa11AxeDCrMaDPer
G4AxeDCrMaDStu,81.0,81.0,G4AXEa11AxeDCrMaDStu
G4AxeDCrMaDSup,74.0,n/q,G4AXEa11AxeDCrMaDSup
G4AxeDCrMaDSur,80.9,80.9,G4AXEa11AxeDCrMaDSur
G4AxeDCrMaDTel,61.2,n/q,G4AXEa11AxeDCrMaDTel
G4AxeDCrMaDThr,77.7,n/q,G4AXEa11AxeDCrMaDThr
G4AxeDCrMaDTou,80.9,80.9,G4AXEa11AxeDCrMaDTou
G4AxeDCrMaDWhi,65.0,n/q,G4AXEa11AxeDCrMaDWhi
G4AxeDCrMaiPar,76.1,n/q,G4AXEa11AxeDCrMaiPar
G4AxeDCrMaiPer,74.1,n/q,G4AXEa11AxeDCrMaiPer
G4AxeDCrMaiStu,61.2,n/q,G4AXEa11AxeDCrMaiStu
G4AxeDCrMaiSup,64.3,n/q,G4AXEa11AxeDCrMaiSup
G4AxeDCrMaiSur,61.2,n/q,G4AXEa11AxeDCrMaiSur
G4AxeDCrMaiTel,68.7,n/q,G4AXEa11AxeDCrMaiTel
G4AxeDCrMaiThr,81.9,81.9,G4AXEa11AxeDCrMaiThr
G4AxeDCrMaiTou,61.2,n/q,G4AXEa11AxeDCrMaiTou
G4AxeDCrMaiWhi,88.5,88.5,G4AXEa11AxeDCrMaiWhi
G4AxeDCrParPer,73.2,n/q,G4AXEa11AxeDCrParPer
G4AxeDCrParStu,68.1,n/q,G4AXEa11AxeDCrParStu
G4AxeDCrParSup,76.1,n/q,G4AXEa11AxeDCrParSup
G4AxeDCrParSur,67.6,n/q,G4AXEa11AxeDCrParSur
G4AxeDCrParTel,73.0,n/q,G4AXEa11AxeDCrParTel
G4AxeDCrParThr,83.8,83.8,G4AXEa11AxeDCrParThr
G4AxeDCrParTou,67.6,n/q,G4AXEa11AxeDCrParTou
G4AxeDCrParWhi,87.0,87.0,G4AXEa11AxeDCrParWhi
G4AxeDCrPerStu,81.1,81.1,G4AXEa11AxeDCrPerStu
G4AxeDCrPerSup,74.1,n/q,G4AXEa11AxeDCrPerSup
G4AxeDCrPerSur,81.0,81.0,G4AXEa11AxeDCrPerSur
G4AxeDCrPerTel,60.9,n/q,G4AXEa11AxeDCrPerTel
G4AxeDCrPerThr,80.3,80.3,G4AXEa11AxeDCrPerThr
G4AxeDCrPerTou,81.0,81.0,G4AXEa11AxeDCrPerTou
G4AxeDCrPerWhi,67.0,n/q,G4AXEa11AxeDCrPerWhi
G4AxeDCrStuSup,61.2,n/q,G4AXEa11AxeDCrStuSup
G4AxeDCrStuSur,58.2,n/q,G4AXEa11AxeDCrStuSur
G4AxeDCrStuTel,77.9,n/q,G4AXEa11AxeDCrStuTel
G4AxeDCrStuThr,78.2,n/q,G4AXEa11AxeDCrStuThr
G4AxeDCrStuTou,58.2,n/q,G4AXEa11AxeDCrStuTou
G4AxeDCrStuWhi,89.1,89.1,G4AXEa11AxeDCrStuWhi
G4AxeDCrSupSur,61.2,n/q,G4AXEa11AxeDCrSupSur
G4AxeDCrSupTel,68.7,n/q,G4AXEa11AxeDCrSupTel
G4AxeDCrSupThr,81.9,81.9,G4AXEa11AxeDCrSupThr
G4AxeDCrSupTou,61.2,n/q,G4AXEa11AxeDCrSupTou
G4AxeDCrSupWhi,88.5,88.5,G4AXEa11AxeDCrSupWhi
G4AxeDCrSurTel,77.7,n/q,G4AXEa11AxeDCrSurTel
G4AxeDCrSurThr,78.3,n/q,G4AXEa11AxeDCrSurThr
G4AxeDCrSurTou,58.2,n/q,G4AXEa11AxeDCrSurTou
G4AxeDCrSurWhi,88.9,88.9,G4AXEa11AxeDCrSurWhi
G4AxeDCrTelThr,83.4,83.4,G4AXEa11AxeDCrTelThr
G4AxeDCrTelTou,77.7,n/q,G4AXEa11AxeDCrTelTou
G4AxeDCrTelWhi,67.8,n/q,G4AXEa11AxeDCrTelWhi
G4AxeDCrThrTou,78.3,n/q,G4AXEa11AxeDCrThrTou
G4AxeDCrThrWhi,89.5,89.5,G4AXEa11AxeDCrThrWhi
G4AxeDCrTouWhi,88.9,88.9,G4AXEa11AxeDCrTouWhi
G4AxeDDlDanDec,93.9,93.9,G4AXEa11AxeDDlDanDec
G4AxeDDlDanECo,89.9,89.9,G4AXEa11AxeDDlDanECo
G4AxeDDlDanEWa,92.7,92.7,G4AXEa11AxeDDlDanEWa
G4AxeDDlDanEag,92.2,92.2,G4AXEa11AxeDDlDanEag
G4AxeDDlDanFaH,89.6,89.6,G4AXEa11AxeDDlDanFaH
G4AxeDDlDanFaL,91.3,91.3,G4AXEa11AxeDDlDanFaL
G4AxeDDlDanFin,95.9,95.9,G4AXEa11AxeDDlDanFin
G4AxeDDlDanGla,89.8,89.8,G4AXEa11AxeDDlDanGla
G4AxeDDlDanHin,95.6,95.6,G4AXEa11AxeDDlDanHin
G4AxeDDlDanImp,90.4,90.4,G4AXEa11AxeDDlDanImp
G4AxeDDlDanJug,90.1,90.1,G4AXEa11AxeDDlDanJug
G4AxeDDlDanMaD,91.5,91.5,G4AXEa11AxeDDlDanMaD
G4AxeDDlDanMai,91.8,91.8,G4AXEa11AxeDDlDanMai
G4AxeDDlDanPar,92.2,92.2,G4AXEa11AxeDDlDanPar
G4AxeDDlDanPer,92.6,92.6,G4AXEa11AxeDDlDanPer
G4AxeDDlDanStu,90.1,90.1,G4AXEa11AxeDDlDanStu
G4AxeDDlDanSup,91.8,91.8,G4AXEa11AxeDDlDanSup
G4AxeDDlDanSur,89.9,89.9,G4AXEa11AxeDDlDanSur
G4AxeDDlDanTel,94.9,94.9,G4AXEa11AxeDDlDanTel
G4AxeDDlDanThr,93.9,93.9,G4AXEa11AxeDDlDanThr
G4AxeDDlDanTou,89.9,89.9,G4AXEa11AxeDDlDanTou
G4AxeDDlDanWhi,96.4,96.4,G4AXEa11AxeDDlDanWhi
G4AxeDDlDecECo,74.2,n/q,G4AXEa11AxeDDlDecECo
G4AxeDDlDecEWa,80.7,80.7,G4AXEa11AxeDDlDecEWa
G4AxeDDlDecEag,82.9,82.9,G4AXEa11AxeDDlDecEag
G4AxeDDlDecFaH,72.9,n/q,G4AXEa11AxeDDlDecFaH
G4AxeDDlDecFaL,78.4,n/q,G4AXEa11AxeDDlDecFaL
G4AxeDDlDecFin,93.9,93.9,G4AXEa11AxeDDlDecFin
G4AxeDDlDecGla,73.4,n/q,G4AXEa11AxeDDlDecGla
G4AxeDDlDecHin,93.2,93.2,G4AXEa11AxeDDlDecHin
G4AxeDDlDecImp,74.9,n/q,G4AXEa11AxeDDlDecImp
G4AxeDDlDecJug,73.7,n/q,G4AXEa11AxeDDlDecJug
G4AxeDDlDecMaD,91.0,91.0,G4AXEa11AxeDDlDecMaD
G4AxeDDlDecMai,79.2,n/q,G4AXEa11AxeDDlDecMai
G4AxeDDlDecPar,84.8,84.8,G4AXEa11AxeDDlDecPar
G4AxeDDlDecPer,90.9,90.9,G4AXEa11AxeDDlDecPer
G4AxeDDlDecStu,73.5,n/q,G4AXEa11AxeDDlDecStu
G4AxeDDlDecSup,79.2,n/q,G4AXEa11AxeDDlDecSup
G4AxeDDlDecSur,73.1,n/q,G4AXEa11AxeDDlDecSur
G4AxeDDlDecTel,87.5,87.5,G4AXEa11AxeDDlDecTel
G4AxeDDlDecThr,90.1,90.1,G4AXEa11AxeDDlDecThr
G4AxeDDlDecTou,73.1,n/q,G4AXEa11AxeDDlDecTou
G4AxeDDlDecWhi,94.7,94.7,G4AXEa11AxeDDlDecWhi
G4AxeDDlECoEWa,70.1,n/q,G4AXEa11AxeDDlECoEWa
G4AxeDDlECoEag,77.6,n/q,G4AXEa11AxeDDlECoEag
G4AxeDDlECoFaH,62.2,n/q,G4AXEa11AxeDDlECoFaH
G4AxeDDlECoFaL,65.9,n/q,G4AXEa11AxeDDlECoFaL
G4AxeDDlECoFin,91.2,91.2,G4AXEa11AxeDDlECoFin
G4AxeDDlECoGla,64.4,n/q,G4AXEa11AxeDDlECoGla
G4AxeDDlECoHin,90.1,90.1,G4AXEa11AxeDDlECoHin
G4AxeDDlECoImp,65.9,n/q,G4AXEa11AxeDDlECoImp
G4AxeDDlECoJug,64.3,n/q,G4AXEa11AxeDDlECoJug
G4AxeDDlECoMaD,85.3,85.3,G4AXEa11AxeDDlECoMaD
G4AxeDDlECoMai,67.5,n/q,G4AXEa11AxeDDlECoMai
G4AxeDDlECoPar,76.5,n/q,G4AXEa11AxeDDlECoPar
G4AxeDDlECoPer,84.8,84.8,G4AXEa11AxeDDlECoPer
G4AxeDDlECoStu,63.8,n/q,G4AXEa11AxeDDlECoStu
G4AxeDDlECoSup,67.5,n/q,G4AXEa11AxeDDlECoSup
G4AxeDDlECoSur,63.0,n/q,G4AXEa11AxeDDlECoSur
G4AxeDDlECoTel,82.0,82.0,G4AXEa11AxeDDlECoTel
G4AxeDDlECoThr,83.8,83.8,G4AXEa11AxeDDlECoThr
G4AxeDDlECoTou,63.0,n/q,G4AXEa11AxeDDlECoTou
G4AxeDDlECoWhi,92.3,92.3,G4AXEa11AxeDDlECoWhi
G4AxeDDlEWaEag,82.7,82.7,G4AXEa11AxeDDlEWaEag
G4AxeDDlEWaFaH,68.5,n/q,G4AXEa11AxeDDlEWaFaH
G4AxeDDlEWaFaL,74.9,n/q,G4AXEa11AxeDDlEWaFaL
G4AxeDDlEWaFin,93.4,93.4,G4AXEa11AxeDDlEWaFin
G4AxeDDlEWaGla,69.8,n/q,G4AXEa11AxeDDlEWaGla
G4AxeDDlEWaHin,92.6,92.6,G4AXEa11AxeDDlEWaHin
G4AxeDDlEWaImp,71.7,n/q,G4AXEa11AxeDDlEWaImp
G4AxeDDlEWaJug,70.7,n/q,G4AXEa11AxeDDlEWaJug
G4AxeDDlEWaMaD,89.2,89.2,G4AXEa11AxeDDlEWaMaD
G4AxeDDlEWaPar,82.5,82.5,G4AXEa11AxeDDlEWaPar
G4AxeDDlEWaPer,88.7,88.7,G4AXEa11AxeDDlEWaPer
G4AxeDDlEWaStu,69.6,n/q,G4AXEa11AxeDDlEWaStu
G4AxeDDlEWaSup,75.5,n/q,G4AXEa11AxeDDlEWaSup
G4AxeDDlEWaSur,69.1,n/q,G4AXEa11AxeDDlEWaSur
G4AxeDDlEWaTel,86.4,86.4,G4AXEa11AxeDDlEWaTel
G4AxeDDlEWaThr,87.7,87.7,G4AXEa11AxeDDlEWaThr
G4AxeDDlEWaTou,69.1,n/q,G4AXEa11AxeDDlEWaTou
G4AxeDDlEWaWhi,94.2,94.2,G4AXEa11AxeDDlEWaWhi
G4AxeDDlEagFaH,77.8,n/q,G4AXEa11AxeDDlEagFaH
G4AxeDDlEagFaL,62.3,n/q,G4AXEa11AxeDDlEagFaL
G4AxeDDlEagFin,66.9,n/q,G4AXEa11AxeDDlEagFin
G4AxeDDlEagGla,77.5,n/q,G4AXEa11AxeDDlEagGla
G4AxeDDlEagHin,65.6,n/q,G4AXEa11AxeDDlEagHin
G4AxeDDlEagImp,78.4,n/q,G4AXEa11AxeDDlEagImp
G4AxeDDlEagJug,78.3,n/q,G4AXEa11AxeDDlEagJug
G4AxeDDlEagMaD,61.4,n/q,G4AXEa11AxeDDlEagMaD
G4AxeDDlEagMai,69.2,n/q,G4AXEa11AxeDDlEagMai
G4AxeDDlEagPar,73.6,n/q,G4AXEa11AxeDDlEagPar
G4AxeDDlEagPer,61.5,n/q,G4AXEa11AxeDDlEagPer
G4AxeDDlEagStu,78.3,n/q,G4AXEa11AxeDDlEagStu
G4AxeDDlEagSup,69.2,n/q,G4AXEa11AxeDDlEagSup
G4AxeDDlEagSur,78.1,n/q,G4AXEa11AxeDDlEagSur
G4AxeDDlEagTel,58.0,n/q,G4AXEa11AxeDDlEagTel
G4AxeDDlEagThr,83.6,83.6,G4AXEa11AxeDDlEagThr
G4AxeDDlEagTou,78.1,n/q,G4AXEa11AxeDDlEagTou
G4AxeDDlEagWhi,67.7,n/q,G4AXEa11AxeDDlEagWhi
G4AxeDDlFaHFaL,65.5,n/q,G4AXEa11AxeDDlFaHFaL
G4AxeDDlFaHFin,90.9,90.9,G4AXEa11AxeDDlFaHFin
G4AxeDDlFaHGla,61.7,n/q,G4AXEa11AxeDDlFaHGla
G4AxeDDlFaHHin,89.8,89.8,G4AXEa11AxeDDlFaHHin
G4AxeDDlFaHImp,63.6,n/q,G4AXEa11AxeDDlFaHImp
G4AxeDDlFaHJug,61.8,n/q,G4AXEa11AxeDDlFaHJug
G4AxeDDlFaHMaD,85.2,85.2,G4AXEa11AxeDDlFaHMaD
G4AxeDDlFaHMai,66.4,n/q,G4AXEa11AxeDDlFaHMai
G4AxeDDlFaHPar,76.8,n/q,G4AXEa11AxeDDlFaHPar
G4AxeDDlFaHPer,84.6,84.6,G4AXEa11AxeDDlFaHPer
G4AxeDDlFaHStu,61.8,n/q,G4AXEa11AxeDDlFaHStu
G4AxeDDlFaHSup,66.4,n/q,G4AXEa11AxeDDlFaHSup
G4AxeDDlFaHTel,82.1,82.1,G4AXEa11AxeDDlFaHTel
G4AxeDDlFaHThr,83.5,83.5,G4AXEa11AxeDDlFaHThr
G4AxeDDlFaHTou,61.8,n/q,G4AXEa11AxeDDlFaHTou
G4AxeDDlFaHWhi,92.0,92.0,G4AXEa11AxeDDlFaHWhi
G4AxeDDlFaLFin,89.3,89.3,G4AXEa11AxeDDlFaLFin
G4AxeDDlFaLGla,65.6,n/q,G4AXEa11AxeDDlFaLGla
G4AxeDDlFaLHin,87.2,87.2,G4AXEa11AxeDDlFaLHin
G4AxeDDlFaLImp,68.4,n/q,G4AXEa11AxeDDlFaLImp
G4AxeDDlFaLJug,66.5,n/q,G4AXEa11AxeDDlFaLJug
G4AxeDDlFaLMaD,77.1,n/q,G4AXEa11AxeDDlFaLMaD
G4AxeDDlFaLMai,71.7,n/q,G4AXEa11AxeDDlFaLMai
G4AxeDDlFaLPar,80.2,80.2,G4AXEa11AxeDDlFaLPar
G4AxeDDlFaLPer,75.7,n/q,G4AXEa11AxeDDlFaLPer
G4AxeDDlFaLStu,66.0,n/q,G4AXEa11AxeDDlFaLStu
G4AxeDDlFaLSur,65.6,n/q,G4AXEa11AxeDDlFaLSur
G4AxeDDlFaLTel,70.3,n/q,G4AXEa11AxeDDlFaLTel
G4AxeDDlFaLThr,85.7,85.7,G4AXEa11AxeDDlFaLThr
G4AxeDDlFaLTou,65.6,n/q,G4AXEa11AxeDDlFaLTou
G4AxeDDlFaLWhi,91.4,91.4,G4AXEa11AxeDDlFaLWhi
G4AxeDDlFinGla,91.0,91.0,G4AXEa11AxeDDlFinGla
G4AxeDDlFinHin,75.2,n/q,G4AXEa11AxeDDlFinHin
G4AxeDDlFinImp,91.8,91.8,G4AXEa11AxeDDlFinImp
G4AxeDDlFinJug,91.5,91.5,G4AXEa11AxeDDlFinJug
G4AxeDDlFinMaD,67.7,n/q,G4AXEa11AxeDDlFinMaD
G4AxeDDlFinMai,91.6,91.6,G4AXEa11AxeDDlFinMai
G4AxeDDlFinPar,91.4,91.4,G4AXEa11AxeDDlFinPar
G4AxeDDlFinPer,69.3,n/q,G4AXEa11AxeDDlFinPer
G4AxeDDlFinStu,91.5,91.5,G4AXEa11AxeDDlFinStu
G4AxeDDlFinSup,91.6,91.6,G4AXEa11AxeDDlFinSup
G4AxeDDlFinSur,91.2,91.2,G4AXEa11AxeDDlFinSur
G4AxeDDlFinTel,70.4,n/q,G4AXEa11AxeDDlFinTel
G4AxeDDlFinThr,93.1,93.1,G4AXEa11AxeDDlFinThr
G4AxeDDlFinTou,91.2,91.2,G4AXEa11AxeDDlFinTou
G4AxeDDlFinWhi,80.2,80.2,G4AXEa11AxeDDlFinWhi
G4AxeDDlGlaHin,89.8,89.8,G4AXEa11AxeDDlGlaHin
G4AxeDDlGlaImp,65.4,n/q,G4AXEa11AxeDDlGlaImp
G4AxeDDlGlaJug,63.6,n/q,G4AXEa11AxeDDlGlaJug
G4AxeDDlGlaMaD,85.1,85.1,G4AXEa11AxeDDlGlaMaD
G4AxeDDlGlaMai,67.1,n/q,G4AXEa11AxeDDlGlaMai
G4AxeDDlGlaPar,76.6,n/q,G4AXEa11AxeDDlGlaPar
G4AxeDDlGlaPer,84.6,84.6,G4AXEa11AxeDDlGlaPer
G4AxeDDlGlaStu,62.9,n/q,G4AXEa11AxeDDlGlaStu
G4AxeDDlGlaSup,67.1,n/q,G4AXEa11AxeDDlGlaSup
G4AxeDDlGlaSur,62.3,n/q,G4AXEa11AxeDDlGlaSur
G4AxeDDlGlaTel,81.9,81.9,G4AXEa11AxeDDlGlaTel
G4AxeDDlGlaThr,83.7,83.7,G4AXEa11AxeDDlGlaThr
G4AxeDDlGlaTou,62.3,n/q,G4AXEa11AxeDDlGlaTou
G4AxeDDlGlaWhi,92.1,92.1,G4AXEa11AxeDDlGlaWhi
G4AxeDDlHinImp,90.9,90.9,G4AXEa11AxeDDlHinImp
G4AxeDDlHinJug,90.5,90.5,G4AXEa11AxeDDlHinJug
G4AxeDDlHinMaD,67.3,n/q,G4AXEa11AxeDDlHinMaD
G4AxeDDlHinMai,90.1,90.1,G4AXEa11AxeDDlHinMai
G4AxeDDlHinPar,90.0,90.0,G4AXEa11AxeDDlHinPar
G4AxeDDlHinPer,68.0,n/q,G4AXEa11AxeDDlHinPer
G4AxeDDlHinStu,90.4,90.4,G4AXEa11AxeDDlHinStu
G4AxeDDlHinSup,90.1,90.1,G4AXEa11AxeDDlHinSup
G4AxeDDlHinSur,90.1,90.1,G4AXEa11AxeDDlHinSur
G4AxeDDlHinTel,68.3,n/q,G4AXEa11AxeDDlHinTel
G4AxeDDlHinThr,92.3,92.3,G4AXEa11AxeDDlHinThr
G4AxeDDlHinTou,90.1,90.1,G4AXEa11AxeDDlHinTou
G4AxeDDlHinWhi,78.1,n/q,G4AXEa11AxeDDlHinWhi
G4AxeDDlImpJug,65.1,n/q,G4AXEa11AxeDDlImpJug
G4AxeDDlImpMaD,86.9,86.9,G4AXEa11AxeDDlImpMaD
